"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.327879333E2,3.716126280E0,-7.645550215E-1,2.157069429E0
1.327979713E2,3.034600551E0,-1.885469770E-1,9.820658889E-1
1.328080083E2,2.781144802E0,3.089107418E-1,6.548901996E-1
1.328180463E2,2.495962062E0,2.069358855E-1,7.563946474E-1
1.328280833E2,2.077825331E0,1.193609673E-1,8.525848532E-1
1.328381213E2,2.256105182E0,1.328680939E0,-1.428123951E-2
1.328481583E2,2.617563097E0,2.748993595E0,-3.115033972E-1
1.328581963E2,2.552462537E0,3.841794931E0,8.330286942E-2
1.328682333E2,1.759605676E0,4.086469331E0,3.324597450E-1
1.328782703E2,6.167550246E-1,4.119373367E0,-1.523176289E-1
1.328883083E2,-7.444042008E-1,4.483726239E0,-5.959341860E-1
1.328983453E2,-1.957564916E0,5.141380125E0,-4.398883724E-1
1.329083833E2,-2.817305446E0,5.870945992E0,-3.963102436E-1
1.329184203E2,-3.137724677E0,6.465902524E0,-1.424661668E-1
1.329284583E2,-3.263736852E0,6.324056674E0,1.087425991E0
1.329384953E2,-2.376456814E0,6.663539582E0,1.757994476E0
1.329485333E2,-1.031774823E0,5.542606122E0,1.925547610E0
1.329585703E2,-3.080921316E-1,2.754840810E0,1.119036623E0
1.329686083E2,-6.028417942E-1,3.488191581E-1,-3.326685637E0
1.329786453E2,-2.102790896E0,-2.470619937E0,-9.329999728E0
1.329886823E2,-2.988845211E0,-4.140246173E0,-8.286229634E0
1.329987203E2,-2.657814745E0,-5.023003829E0,-4.528888963E0
1.330087573E2,-2.341576273E0,-6.138358460E0,-4.310523817E0
1.330187953E2,-9.079490684E-1,-6.029152352E0,-2.057540171E0
1.330288323E2,1.309729528E0,-4.649162681E0,-3.319970110E-1
1.330388703E2,3.294491160E0,-4.958553479E0,-5.943218747E0
1.330489073E2,5.447200028E0,-5.094718759E0,-8.541605608E0
1.330589453E2,7.449072075E0,-4.076100463E0,-6.927901558E0
1.330689823E2,7.722425314E0,-2.711894181E0,-5.164279575E0
1.330790193E2,6.348717890E0,-2.433840365E0,-3.373333554E0
1.330890573E2,4.279750798E0,-4.093391849E0,-3.566650690E0
1.330990943E2,3.405575686E0,-4.653849809E0,-2.175364490E0
1.331091323E2,4.397754042E0,-3.453193071E0,3.797582379E-1
1.331191693E2,5.696528227E0,-4.479472974E0,1.747634379E0
1.331292073E2,5.475947279E0,-8.261711090E0,8.610796881E-1
1.331392443E2,5.094191925E0,-1.042869272E1,1.311631043E0
1.331492823E2,3.651180963E0,-1.191579286E1,3.795252264E0
1.331593193E2,9.841043745E-1,-1.108301954E1,5.967389967E0
1.331693573E2,-1.300372229E0,-1.045259263E1,4.948830729E0
1.331793943E2,-4.499014953E0,-1.011408679E1,1.578524863E0
1.331894313E2,-4.335961837E0,-1.011221451E1,1.906185286E0
1.331994693E2,-8.651824454E0,-6.966979669E0,-4.945820582E-1
1.332095063E2,-1.540606955E1,-2.910485505E0,-1.275418067E-1
1.332195443E2,-1.490559584E1,-3.218199906E0,2.362373211E0
1.332295813E2,-8.795106965E0,-4.057022168E0,1.711995746E0
1.332396193E2,-4.838815658E0,-4.700676066E-1,-1.022676556E-1
1.332496563E2,-1.912477036E0,2.595598324E0,-1.328354957E0
1.332596943E2,1.650352060E0,4.287155712E0,1.889530662E-1
1.332697313E2,4.690724105E0,5.392422727E0,3.174097867E0
1.332797693E2,6.722218730E0,6.200885076E0,5.655329915E0
1.332898063E2,8.304439033E0,5.950013212E0,8.140306520E0
1.332998433E2,8.972181705E0,5.520767357E0,1.049124623E1
1.333098813E2,9.145290864E0,6.592436271E0,9.173567414E0
1.333199183E2,8.845086626E0,7.728989398E0,5.999079537E0
1.333299563E2,8.783048252E0,8.047568511E0,2.886725929E0
1.333399933E2,8.019536374E0,8.154534550E0,2.286764181E0
1.333500313E2,4.160283119E0,9.334541261E0,5.932661015E0
1.333600683E2,3.616263876E-1,8.349690635E0,5.899197400E0
1.333701063E2,-1.801136987E0,7.143043426E0,4.992998841E0
1.333801433E2,-3.611297690E0,7.491990638E0,6.088074744E0
1.333901813E2,-4.553926156E0,7.966300399E0,5.437151003E0
1.334002183E2,-3.502973634E0,7.779363161E0,5.096837790E0
1.334102553E2,-2.436166095E0,7.419346585E0,4.083365629E0
1.334202933E2,-1.411233684E0,6.641306130E0,2.257451504E0
1.334303303E2,2.013703595E-1,4.495317759E0,-8.220919159E-1
1.334403683E2,6.364856498E-1,6.229728806E-1,-5.458161219E0
1.334504053E2,-6.014872136E-1,-4.843635226E0,-1.175774963E1
1.334604433E2,-7.542997362E-1,-6.391125991E0,-1.196184202E1
1.334704803E2,-2.245763797E0,-7.334231590E0,-1.215887447E1
1.334805183E2,-7.116467246E0,-7.440450940E0,-1.171326402E1
1.334905553E2,-1.092552011E1,-6.200843561E0,-6.286654374E0
1.335005933E2,-9.468502141E0,-2.481091715E0,-2.427597293E-1
1.335106303E2,-5.458580464E0,1.220938974E0,4.408917546E-1
1.335206683E2,-3.684035591E0,6.617469370E-2,1.847772771E-1
1.335307050E2,-4.864146966E0,-6.641787940E0,-2.365471796E0
1.335407420E2,-4.956451405E0,-1.653335075E1,-5.402291658E0
1.335507800E2,-1.339559099E-1,-2.600640144E1,-6.304438680E-2
1.335608170E2,2.070912315E0,-1.473935131E1,-2.894081141E0
1.335708550E2,3.399657719E0,3.393912830E0,1.115633076E1
1.335808920E2,3.604819559E0,1.152295118E1,1.964054244E1
1.335909300E2,-1.764955440E0,8.114972874E0,1.369298856E1
1.336009670E2,-3.789574617E0,3.424324198E0,-1.208798985E0
1.336110050E2,5.617798685E-1,-5.058285928E-1,-7.804276392E0
1.336210420E2,7.301256802E0,-2.926790466E0,2.853288041E0
1.336310800E2,1.013582674E1,-5.335339869E0,1.163859741E1
1.336411170E2,8.422394330E0,-5.936466967E0,8.874980516E0
1.336511540E2,6.227692806E0,-2.699189351E0,4.277099378E0
1.336611920E2,4.640679248E0,-3.703871977E-1,1.854633309E0
1.336712290E2,3.688275114E0,3.997098148E-1,7.542107123E-1
1.336812670E2,3.063342247E0,7.793093008E-1,-2.122483733E-1
1.336913040E2,2.734775797E0,7.377315044E-1,3.347849634E-1
1.337013420E2,2.372545319E0,1.037210687E0,1.135448442E0
1.337113790E2,2.246526128E0,2.319058353E0,8.928989200E-1
1.337214170E2,2.410861539E0,4.033722768E0,1.078076878E0
1.337314540E2,1.968439275E0,4.556047525E0,9.736419515E-1
1.337414920E2,7.210901094E-1,4.029983473E0,5.905325282E-1
1.337515290E2,-4.160797163E-1,3.541500646E0,-4.205621552E-1
1.337615660E2,-1.484370657E0,3.306089405E0,-8.663444480E-1
1.337716040E2,-2.382628404E0,3.775746537E0,1.492197009E-1
1.337816410E2,-3.043557608E0,4.750745773E0,3.847596538E-1
1.337916790E2,-3.517793695E0,5.599057481E0,-7.959645098E-1
1.338017160E2,-3.742261872E0,5.925915667E0,-7.989261246E-1
1.338117540E2,-3.169966224E0,6.512192591E0,-2.104178294E-1
1.338217910E2,-1.869895712E0,6.330614911E0,6.997918457E-1
1.338318290E2,-4.318531287E-1,4.579246354E0,1.248358615E-1
1.338418660E2,5.739628346E-1,2.436666909E0,-1.995631460E0
1.338519040E2,4.541367213E-1,6.578287178E-1,-3.262393747E0
1.338619410E2,-6.831747166E-1,-1.551437051E0,-5.274867965E0
1.338719790E2,-2.446396676E0,-3.598446679E0,-6.707798912E0
1.338820160E2,-3.003514998E0,-4.355776881E0,-3.652101315E0
1.338920530E2,-1.945946206E0,-4.496950302E0,-2.957576641E0
1.339020910E2,8.609909931E-2,-4.911284003E0,-5.191277924E0
1.339121280E2,2.596529785E0,-3.827625373E0,-4.102606769E0
1.339221660E2,4.440084960E0,-3.372403262E0,-5.640253454E0
1.339322030E2,5.364156702E0,-4.083736342E0,-8.376156887E0
1.339422410E2,5.654528847E0,-4.250567930E0,-8.620067641E0
1.339522780E2,6.067646327E0,-3.943300256E0,-6.264389931E0
1.339623160E2,6.435661309E0,-4.490280383E0,-3.412254083E0
1.339723530E2,5.992782086E0,-4.220143113E0,-2.592559526E0
1.339823910E2,5.773112134E0,-2.148573425E0,-2.466094192E0
1.339924280E2,6.251009747E0,-4.136437297E-1,-9.055232048E-2
1.340024650E2,6.380870560E0,-1.182228068E0,2.539418276E0
1.340125030E2,5.552767999E0,-4.346935306E0,3.320623244E0
1.340225400E2,4.596673980E0,-7.133392596E0,3.518324622E0
1.340325780E2,3.607659260E0,-8.998505285E0,4.397043605E0
1.340426150E2,1.675666703E0,-9.970486189E0,5.547934105E0
1.340526530E2,-7.334889109E-1,-1.176660466E1,5.338320195E0
1.340626900E2,-2.822341068E0,-1.359082367E1,4.289153121E0
1.340727280E2,-4.696441512E0,-1.373397755E1,3.225164525E0
1.340827650E2,-6.951359417E0,-1.116285625E1,2.917599812E0
1.340928030E2,-1.216596013E1,-6.119816355E0,3.318648055E0
1.341028400E2,-1.378340289E1,-4.840292373E0,3.813083932E0
1.341128770E2,-9.793509682E0,-5.896886580E0,1.830991262E0
1.341229150E2,-6.853824352E0,-2.866656530E0,-1.149041026E0
1.341329520E2,-4.207907229E0,5.135118341E-1,-3.292378854E0
1.341429900E2,-7.014930200E-1,2.643648988E0,-1.945939190E0
1.341530270E2,1.477152123E0,3.402701780E0,1.992429963E0
1.341630650E2,3.058632607E0,4.179498532E0,4.453629450E0
1.341731020E2,5.406612750E0,4.976249492E0,5.643848323E0
1.341831400E2,7.524640321E0,5.532985114E0,7.323671519E0
1.341931770E2,7.522608998E0,5.180778664E0,9.033513150E0
1.342032150E2,7.370900649E0,5.171029601E0,7.705490023E0
1.342132520E2,6.095076785E0,6.209441307E0,4.487913430E0
1.342232900E2,5.394444695E0,9.519132012E0,3.258338703E0
1.342333270E2,3.633852155E0,1.428782464E1,4.052218096E0
1.342433640E2,7.755957341E-1,1.583456404E1,4.472400767E0
1.342534020E2,2.598134261E-1,1.316863132E1,3.576082541E0
1.342634390E2,1.374214084E-1,9.397250894E0,4.475134340E0
1.342734770E2,-2.346467176E-1,7.046210611E0,7.626772467E0
1.342835140E2,-1.300735049E-1,6.056237240E0,8.022545351E0
1.342935520E2,1.182225144E-1,5.725155610E0,3.811731179E0
1.343035890E2,7.260195315E-3,5.020300076E0,-2.969198567E-1
1.343136270E2,-2.379752451E-1,4.319573845E0,-5.619697568E-1
1.343236640E2,-4.483902240E-1,3.353905596E0,-2.231484312E0
1.343337020E2,-1.152262841E0,1.708846436E0,-7.841965206E0
1.343437390E2,-1.088784007E0,-6.360162646E-1,-1.121548587E1
1.343537770E2,-2.214026572E0,-3.748900800E0,-1.079296022E1
1.343638140E2,-7.078427015E0,-5.753932098E0,-1.042476924E1
1.343738510E2,-1.113638591E1,-6.387279693E0,-6.073956642E0
1.343838890E2,-1.046357604E1,-7.249529409E0,3.296011144E-1
1.343939260E2,-6.693662099E0,-6.323994108E0,1.999529360E0
1.344039640E2,-2.465374984E0,-5.370636002E0,3.779679374E0
1.344140010E2,-2.823768373E0,-8.954494463E0,-2.342241978E0
1.344240390E2,-6.498089107E0,-1.706174024E1,-1.245055698E1
1.344340760E2,-7.654619831E0,-2.654901136E1,-1.333832102E1
1.344441140E2,7.894384325E-1,-1.700568415E1,-1.072320586E0
1.344541510E2,7.097953792E0,8.060098509E0,1.006389897E1
1.344641890E2,5.654876171E0,1.902202631E1,2.113426513E1
1.344742260E2,6.725452825E-1,1.193087984E1,1.664337196E1
1.344842630E2,-3.940994114E0,2.139259980E0,-6.380703914E-1
1.344943010E2,-8.679538210E-1,-4.401706175E0,-7.988713362E0
1.345043380E2,7.046712302E0,-6.765351301E0,5.611068247E0
1.345143760E2,1.085651244E1,-8.189749407E0,1.367177721E1
1.345244132E2,9.707410601E0,-8.323265314E0,8.290859460E0
1.345344512E2,5.963094018E0,-6.838663691E0,1.792525354E-1
1.345444882E2,3.152909019E0,-3.516832997E0,-2.514920489E0
1.345545262E2,1.543044981E0,-1.286364055E0,-1.184043920E0
1.345645632E2,6.775567849E-1,-1.204579049E-1,1.039105185E0
1.345746012E2,3.138143996E-1,1.141667687E0,1.993400893E0
1.345846382E2,2.370369497E-1,2.422711945E0,2.189362432E0
1.345946752E2,4.927925544E-1,3.733158926E0,1.498831991E0
1.346047132E2,5.247069863E-1,4.718476744E0,7.493743341E-1
1.346147502E2,6.057997544E-1,5.734464378E0,5.612578583E-1
1.346247882E2,1.008690674E0,5.994059703E0,5.610027735E-1
1.346348252E2,1.641329513E0,4.906507412E0,1.701797032E-1
1.346448632E2,7.033154509E-1,3.961304417E0,-1.622611699E0
1.346549002E2,-5.838017982E-1,3.384637976E0,-4.484809728E0
1.346649382E2,-8.776612953E-1,3.894214050E0,-3.262917073E0
1.346749752E2,-5.682767098E-1,4.324007789E0,-4.382835310E-2
1.346850132E2,-4.121705237E-1,4.404487696E0,1.559976910E0
1.346950502E2,-5.541289330E-1,4.094122167E0,1.570475001E0
1.347050872E2,-3.803978502E-1,3.472230436E0,6.118906528E-1
1.347151252E2,7.814160526E-2,3.046043260E0,1.873301715E-1
1.347251622E2,-3.847158728E-1,2.600088986E0,-2.430731401E0
1.347352002E2,-1.811930801E0,1.563878172E0,-5.809676528E0
1.347452372E2,-3.189315830E0,-7.566004694E-1,-6.321720711E0
1.347552752E2,-4.121361128E0,-3.212598274E0,-6.027377138E0
1.347653122E2,-4.250717618E0,-3.939093769E0,-5.864324605E0
1.347753502E2,-3.614070147E0,-3.599443629E0,-5.088396165E0
1.347853872E2,-6.638778817E-1,-3.090921809E0,-8.065666813E-1
1.347954252E2,3.038020295E0,-2.869593587E0,8.551561663E-1
1.348054622E2,5.110176458E0,-3.494367995E0,-5.714551685E0
1.348154992E2,6.329386995E0,-3.601907061E0,-9.564844374E0
1.348255372E2,7.000402354E0,-2.747347019E0,-4.781084636E0
1.348355742E2,5.260325940E0,-2.029680820E0,-2.154668562E0
1.348456122E2,2.175706552E0,-2.847017487E0,-1.976620261E0
1.348556492E2,-3.635256363E-1,-2.926492842E0,-3.396011395E0
1.348656872E2,4.836457184E-1,-4.256014611E0,-4.171950946E0
1.348757242E2,4.309793792E0,-4.525426826E0,-5.618034035E-1
1.348857622E2,6.535177411E0,-4.463623511E0,8.903970426E-1
1.348957992E2,7.123907243E0,-7.977073894E0,-2.480296786E-1
1.349058372E2,6.559810562E0,-1.108278916E1,1.722555671E0
1.349158742E2,4.280974328E0,-1.173291300E1,4.706721502E0
1.349259112E2,1.197669614E0,-1.002684516E1,5.966100656E0
1.349359492E2,-1.523427719E0,-8.659763803E0,5.049530307E0
1.349459862E2,-3.210162324E0,-7.999195080E0,3.364074488E0
1.349560242E2,-4.917797801E0,-7.106661465E0,1.427760839E0
1.349660612E2,-7.597194911E0,-6.092221590E0,3.043721330E-1
1.349760992E2,-1.226985814E1,-4.684172884E0,3.747093865E-1
1.349861362E2,-1.256101322E1,-5.979164506E0,2.644148340E0
1.349961742E2,-8.027658741E0,-5.731880493E0,3.397162127E0
1.350062112E2,-4.392726606E0,-1.434637164E0,1.524979716E0
1.350162492E2,-1.650968941E0,1.404130486E0,-4.986164908E-1
1.350262862E2,7.955243607E-1,3.540137075E0,-2.006238163E-1
1.350363232E2,3.090973849E0,4.681730502E0,2.689732941E0
1.350463612E2,5.312359727E0,5.249735463E0,4.921692631E0
1.350563982E2,7.516744241E0,5.602975116E0,7.721325452E0
1.350664362E2,8.895366833E0,5.703670017E0,1.035291748E1
1.350764732E2,9.101472999E0,5.625386909E0,1.090975952E1
1.350865112E2,9.084050050E0,5.740837258E0,8.677442275E0
1.350965482E2,8.223663257E0,6.047186919E0,5.269426546E0
1.351065862E2,5.630214955E0,6.625159628E0,6.281868428E-1
1.351166232E2,1.166256983E0,1.052673298E1,-7.349838978E-1
1.351266612E2,-2.621868402E0,1.252651114E1,1.666329576E0
1.351366982E2,-3.150489441E0,1.089221671E1,6.278717948E0
1.351467352E2,-2.394777895E0,1.089458834E1,7.968539883E0
1.351567732E2,-1.263853152E0,1.010717889E1,6.780699658E0
1.351668102E2,-6.314507586E-1,8.901598796E0,4.696860757E0
1.351768482E2,3.153501342E-1,8.432501242E0,2.495179996E0
1.351868852E2,1.878416567E0,7.266005108E0,7.154559517E-1
1.351969232E2,2.778018004E0,4.529498827E0,-1.363849602E0
1.352069602E2,2.271019529E0,-7.054770935E-1,-4.944924204E0
1.352169982E2,3.202001072E-1,-5.993305412E0,-1.311958370E1
1.352270352E2,-3.802611569E0,-1.024308572E1,-1.780254621E1
1.352370732E2,-9.674217128E0,-9.456513010E0,-1.270295906E1
1.352471102E2,-1.213481318E1,-5.517875909E0,-3.986502701E0
1.352571472E2,-9.710279830E0,-1.381426333E0,-5.764255357E-1
1.352671852E2,-4.093669885E0,4.455414605E-1,1.427125831E0
1.352772222E2,-2.281342496E0,-3.144893364E0,6.970033085E-1
1.352872602E2,-3.499462966E0,-1.169544872E1,-6.221954348E0
1.352972972E2,-3.466020401E0,-2.501952943E1,-8.257071909E0
1.353073352E2,3.331332712E-1,-3.033644940E1,-3.142018872E0
1.353173722E2,2.273559560E0,-1.090104366E1,2.451759742E0
1.353274102E2,5.340574881E-1,7.699389038E0,1.636744887E1
1.353374472E2,-1.745454391E0,1.086154689E1,1.901396767E1
1.353474852E2,-4.788948557E0,6.638078467E0,9.745464866E0
1.353575222E2,-3.746754872E0,2.137613404E0,-2.023640646E0
1.353675592E2,1.544826482E0,-1.919162012E0,-3.677483201E0
1.353775972E2,8.188833733E0,-4.703978573E0,5.641504759E0
1.353876342E2,1.126113625E1,-6.369422881E0,1.186150614E1
1.353976722E2,9.027147871E0,-6.419725893E0,7.644946198E0
1.354077092E2,6.052817203E0,-4.073046463E0,1.600232943E0
1.354177472E2,4.177712792E0,-2.104619320E0,-7.057484043E-1
1.354277842E2,2.552580943E0,-1.519001377E0,-8.455258021E-1
1.354378222E2,1.789109118E0,-6.464722556E-1,-3.437564926E-1
1.354478592E2,1.753657450E0,4.578130120E-1,4.343893585E-1
1.354578972E2,1.901579288E0,1.545047214E0,1.408759288E0
1.354679342E2,1.996696237E0,2.998899499E0,1.034740970E0
1.354779712E2,2.082073918E0,4.489863476E0,6.253946511E-1
1.354880092E2,2.097320387E0,5.191926380E0,5.969502859E-1
1.354980462E2,1.916278165E0,4.341882142E0,6.979703649E-1
1.355080842E2,6.592672791E-1,3.330835991E0,5.438541325E-1
1.355181212E2,-1.064038151E0,3.122683300E0,-8.553997028E-1
1.355281597E2,-2.284828606E0,3.368907212E0,-1.773444135E0
1.355381967E2,-2.999535968E0,3.859262318E0,-7.231538111E-1
1.355482347E2,-3.221209176E0,4.846627246E0,5.411849151E-1
1.355582717E2,-3.296539440E0,5.472968708E0,6.239552128E-1
1.355683097E2,-3.540179175E0,5.075082639E0,5.738960302E-1
1.355783467E2,-2.766192302E0,5.155476007E0,2.542176408E-1
1.355883837E2,-1.799647263E0,4.176483707E0,-1.018728297E0
1.355984217E2,-7.644092797E-1,2.438966619E0,-3.419920660E0
1.356084587E2,-2.887834561E-1,1.004690813E0,-4.771395800E0
1.356184967E2,-6.406786150E-1,6.539876819E-2,-5.734269665E0
1.356285337E2,-1.101173672E0,-1.131723327E0,-5.219099561E0
1.356385717E2,-1.157122170E0,-2.507525223E0,-2.134830714E0
1.356486087E2,-6.982812175E-1,-3.184799441E0,-3.260017731E0
1.356586467E2,1.177438102E-1,-3.755254970E0,-5.780494244E0
1.356686837E2,2.388891503E0,-3.537723929E0,-3.793558325E0
1.356787207E2,4.866454862E0,-3.172843055E0,-3.116504839E0
1.356887587E2,6.015361694E0,-2.899974550E0,-5.335676669E0
1.356987957E2,6.080721286E0,-2.665712287E0,-7.322772802E0
1.357088337E2,5.492883739E0,-2.376183895E0,-6.949992338E0
1.357188707E2,4.533589540E0,-2.023785072E0,-4.652130142E0
1.357289087E2,3.682765283E0,-2.087771153E0,-2.741275270E0
1.357389457E2,3.089228455E0,-1.763976324E0,-2.491000407E0
1.357489837E2,3.527181692E0,-1.724888856E0,-2.607159731E0
1.357590207E2,4.456871147E0,-1.366321220E0,-2.127904687E0
1.357690587E2,5.180937123E0,-8.712795711E-1,-2.208241922E0
1.357790957E2,5.590256252E0,-2.992554100E0,-1.689668299E0
1.357891327E2,6.014193420E0,-5.845022947E0,7.126818864E-1
1.357991707E2,5.871647074E0,-8.402498009E0,4.797899475E0
1.358092077E2,4.777854635E0,-1.056460423E1,7.281003217E0
1.358192457E2,2.065455254E0,-1.210112854E1,8.211972334E0
1.358292827E2,-2.268618809E-1,-1.421193597E1,7.371741478E0
1.358393207E2,-2.721349713E0,-1.566177180E1,5.408821828E0
1.358493577E2,-5.401063743E0,-1.442661766E1,3.014025661E0
1.358593957E2,-1.151779277E1,-9.156786489E0,6.328838380E-1
1.358694327E2,-1.843284799E1,-4.406589185E0,-1.357923011E-1
1.358794707E2,-1.563789060E1,-6.180435609E0,-6.809037311E-1
1.358895077E2,-1.063870015E1,-4.918680146E0,-2.752822351E0
1.358995447E2,-6.777947373E0,-3.462428749E-1,-1.093956746E0
1.359095827E2,-2.413884257E0,2.327007058E0,1.678251464E0
1.359196197E2,1.549355296E0,3.645414439E0,1.934543259E0
1.359296577E2,4.513042131E0,3.502195662E0,2.215171165E0
1.359396947E2,5.826214208E0,2.210803587E0,6.512087342E0
1.359497327E2,6.023794549E0,2.512739770E0,1.016048445E1
1.359597697E2,5.735852507E0,3.849653589E0,1.137731575E1
1.359698077E2,5.657853574E0,5.529693716E0,8.151167139E0
1.359798447E2,4.608540319E0,7.882154288E0,4.090396321E0
1.359898817E2,3.154967239E0,1.209624963E1,-5.317054456E-1
1.359999197E2,6.385444544E-1,1.424436229E1,-5.681879783E-1
1.360099567E2,-1.509815693E0,1.064082152E1,6.656189048E0
1.360199947E2,-1.976804448E0,7.626245048E0,9.703122253E0
1.360300317E2,-1.616507498E0,6.171997492E0,8.768303329E0
1.360400697E2,-7.027367958E-1,6.157678245E0,7.626971272E0
1.360501067E2,1.822877520E-1,7.263792522E0,7.784574199E0
1.360601447E2,2.467421217E-1,7.930861595E0,6.559477855E0
1.360701817E2,-2.712497760E-1,7.494627732E0,3.857149134E0
1.360802197E2,1.737186574E-1,7.133721794E0,6.912788844E-1
1.360902567E2,7.506028341E-1,6.454609796E0,-1.852927092E0
1.361002937E2,1.464466150E0,3.534990941E0,-5.195783204E0
1.361103317E2,1.365708871E0,-1.653214856E0,-1.098439455E1
1.361203687E2,6.055647694E-1,-6.369356223E0,-1.333994070E1
1.361304067E2,-4.377101019E-1,-7.567575256E0,-1.100669817E1
1.361404437E2,-3.058577936E0,-6.083688163E0,-1.227019494E1
1.361504817E2,-6.763723437E0,-4.137512600E0,-1.261048885E1
1.361605187E2,-7.783474338E0,-2.255259967E0,-6.518073721E0
1.361705567E2,-4.832406525E0,7.967515451E-1,2.105559845E0
1.361805937E2,-3.672355193E0,1.426401361E0,4.117684107E0
1.361906307E2,-4.793094233E0,-2.492615408E0,2.630595664E0
1.362006687E2,-3.881101084E0,-1.024941358E1,3.591520652E0
1.362107057E2,-2.100529339E0,-1.954840669E1,9.769567673E0
1.362207437E2,-4.680268114E0,-2.218918236E1,-2.280860247E0
1.362307807E2,-4.393522412E0,-1.141218153E1,-8.462823733E0
1.362408187E2,2.527557784E0,1.343122977E0,1.617832770E0
1.362508557E2,5.761168612E0,4.694085669E0,1.496760673E1
1.362608937E2,3.089781602E0,3.329501656E0,1.275463441E1
1.362709307E2,1.531890248E0,-5.169932663E-1,3.479378657E0
1.362809687E2,2.907450215E0,-3.601640428E0,6.995015314E-1
1.362910057E2,5.578026216E0,-4.131511602E0,4.478845568E0
1.363010427E2,6.207397120E0,-4.182211055E0,4.960209995E0
1.363110807E2,5.399181524E0,-2.947805943E0,2.453982269E0
1.363211177E2,4.824468930E0,-8.358869594E-1,4.550732991E-1
1.363311557E2,3.928783373E0,9.820118022E-1,-1.771425676E-1
1.363411927E2,3.116363337E0,2.206019395E0,-4.154549047E-1
1.363512307E2,2.636430308E0,2.589103237E0,-5.509997955E-1
1.363612677E2,2.294076416E0,2.710085052E0,-2.206856132E-2
1.363713057E2,1.832512123E0,3.036070248E0,5.393223211E-1
1.363813427E2,1.625942858E0,3.104769185E0,2.797787440E-1
1.363913807E2,1.342681512E0,3.098365899E0,2.782501356E-1
1.364014177E2,4.548031577E-1,2.685986338E0,1.653744614E-1
1.364114547E2,-4.242655989E-1,2.659351101E0,1.952291020E-1
1.364214927E2,-1.248004858E0,2.935042056E0,-1.912554073E-1
1.364315297E2,-2.193519217E0,3.418374072E0,-7.557491148E-1
1.364415677E2,-2.903668821E0,4.335806301E0,-1.219643816E0
1.364516047E2,-3.396198506E0,5.083998474E0,-2.212829647E0
